recoverability_pair,condition_stage,target_stage,pre_stage,post_stage,complexity_direction,direction_note,subject_id,group_id,channel,start_idx,window_size,pe_pre,pe_post,delta_pe,sampen_pre,sampen_post,delta_sampen
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_TIBANT,0,1024,0.8397131557619822,0.8377120922952283,0.002001063466753994,0.44387513236095844,0.7257988436700886,-0.2819237113091302
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_TIBANT,0,1024,0.8478456876633157,0.8440965857344964,0.003749101928819276,0.6987285903981405,0.954362679823563,-0.25563408942542254
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_GLUT_MED,0,1024,0.8029730922506665,0.769315816718898,0.03365727553176845,1.0455024633541614,1.1908320107648778,-0.14532954741071635
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_GLUT_MED,0,1024,0.798343355211595,0.7832768103107687,0.015066544900826373,0.9182040849247322,0.9293851404352164,-0.011181055510484206
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_SEMITEND,0,1024,0.7155576351252683,0.7009033540339081,0.014654281091360133,1.5149117389419842,1.5032660377053948,0.011645701236589368
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_SEMITEND,0,1024,0.7025153643259298,0.6853500614209481,0.01716530290498164,0.8222042927895469,0.8701286901109925,-0.0479243973214456
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_BICEPS_FEM,0,1024,0.8014951425578988,0.8015052316283757,-1.0089070476948514e-05,0.8439108969461877,0.8712573398296295,-0.02734644288344179
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_BICEPS_FEM,0,1024,0.745746516319202,0.7544558410731248,-0.008709324753922831,0.6082725565200507,0.6761160395416602,-0.06784348302160947
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_MED_GASTRO,0,1024,0.8181674550506813,0.8226370291560543,-0.004469574105372964,1.1976369858768503,1.4996672462987213,-0.302030260421871
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_MED_GASTRO,0,1024,0.8738771521514661,0.8534754789472971,0.02040167320416897,0.5625868312086455,0.600192290367273,-0.03760545915862745
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_RECTUS_FEM,512,1024,0.6733374121816591,0.6556530933206339,0.017684318861025172,0.35579558513752074,0.354303830510235,0.0014917546272857352
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_RECTUS_FEM,512,1024,0.7028064022386639,0.7035085523267373,-0.0007021500880733944,0.7500299832303847,0.7225340518811001,0.02749593134928463
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_ADDUCTORS,512,1024,0.5915949564420724,0.6104965362842679,-0.018901579842195537,0.38353255455415974,0.38697330151089787,-0.0034407469567381277
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_ADDUCTORS,512,1024,0.5787689588686118,0.5980355361942211,-0.019266577325609324,0.4233418802111299,0.5776342934381011,-0.15429241322697124
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_VMO,512,1024,0.8593803647056134,0.798352583488638,0.061027781216975385,0.6144675541750639,0.6337547279909168,-0.019287173815852876
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_VMO,512,1024,0.7467072815586421,0.7513545149006012,-0.004647233341959156,1.0091844787668514,1.293328370331772,-0.2841438915649206
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_TIBANT,512,1024,0.8533800017383802,0.8285373326146264,0.02484266912375388,0.4933228117652827,0.6671997789164916,-0.17387696715120893
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_TIBANT,512,1024,0.859722370001658,0.8518723663709483,0.007850003630709645,0.6645688886354848,0.8348718321029527,-0.17030294346746788
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_GLUT_MED,512,1024,0.8229617046402045,0.8134458334962504,0.009515871143954024,0.9509417493373711,1.0962327515548445,-0.14529100221747338
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_GLUT_MED,512,1024,0.7868555263799446,0.7907600321384247,-0.0039045057584801146,1.0876648109129246,1.2467346636640178,-0.1590698527510932
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_SEMITEND,512,1024,0.6946385059097983,0.6825330645816583,0.012105441328139954,0.7741162430936124,0.8661145660968459,-0.09199832300323352
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_SEMITEND,512,1024,0.6969468939235149,0.6812762612864797,0.015670632637035276,1.4159062151665351,1.4425892509433904,-0.02668303577685527
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_BICEPS_FEM,512,1024,0.7380204840726342,0.7438921819536565,-0.005871697881022264,0.561581234756115,0.5680271959322661,-0.006445961176151149
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_BICEPS_FEM,512,1024,0.7544244076781886,0.7558214331401729,-0.0013970254619842803,1.0979204864959322,1.3601490810155683,-0.2622285945196361
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,RT_MED_GASTRO,512,1024,0.7710797355039726,0.7982583885412455,-0.02717865303727296,0.5030341549222173,0.8074735933484178,-0.3044394384262006
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_11,LT_MED_GASTRO,512,1024,0.8541224156414446,0.8411904762333259,0.012931939408118764,0.2497283851252713,0.36407462866275864,-0.11434624353748735
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,RT_RECTUS_FEM,0,1024,0.6763773357313256,0.690728939810617,-0.014351604079291369,0.6848589596998432,0.6815474246767186,0.0033115350231246454
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,LT_RECTUS_FEM,0,1024,0.6880115616610677,0.6630359855003546,0.02497557616071311,0.5479731835038577,0.642142632294375,-0.09416944879051725
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,RT_ADDUCTORS,0,1024,0.62262537236754,0.618181282549151,0.004444089818389063,0.35567274089929385,0.41438326155937905,-0.0587105206600852
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,LT_ADDUCTORS,0,1024,0.5647595803301321,0.6180677706847341,-0.05330819035460199,0.6208144881091036,0.6909661546135851,-0.07015166650448157
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,RT_VMO,0,1024,0.7884764398263635,0.7815379274155871,0.006938512410776365,0.7445994953819567,0.8848233425211203,-0.14022384713916358
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,LT_VMO,0,1024,0.7450000732493226,0.7637184270922432,-0.018718353842920643,0.24458662559355437,0.3020896563150532,-0.057503030721498816
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,RT_TIBANT,0,1024,0.877505252988975,0.8677365055116094,0.009768747477365558,1.1217080034627591,1.2905627442088154,-0.16885474074605633
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,LT_TIBANT,0,1024,0.8623300664910364,0.8645629670816682,-0.002232900590631859,0.7999151559856513,0.8963540173763977,-0.09643886139074642
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,RT_GLUT_MED,0,1024,0.7809617338225856,0.7770738726064567,0.0038878612161289405,1.499234772300486,1.3693998722211287,0.12983490007935727
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,LT_GLUT_MED,0,1024,0.8204194010346587,0.807891150952681,0.012528250081977665,0.855539069468081,0.8279889031382749,0.027550166329806114
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,RT_SEMITEND,0,1024,0.7945339136108324,0.8007979647117077,-0.006264051100875356,1.5260563034950494,1.6017652405224403,-0.0757089370273909
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,LT_SEMITEND,0,1024,0.7359657260184065,0.697371084474445,0.03859464154396153,1.0185695809945732,1.0630064332138953,-0.04443685221932214
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,RT_BICEPS_FEM,0,1024,0.7724678177280235,0.7596278424840424,0.012839975243981172,0.7211662548698037,0.8368643027780319,-0.11569804790822824
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,LT_BICEPS_FEM,0,1024,0.8028991282943746,0.7729081522807609,0.02999097601361367,0.2785558791065903,0.2935407490410995,-0.014984869934509204
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,RT_MED_GASTRO,0,1024,0.8250671254717972,0.8249262164290326,0.00014090904276453653,0.7935366834957512,0.9056617566970951,-0.1121250732013439
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_12,LT_MED_GASTRO,0,1024,0.8678715048778839,0.8517745176069798,0.01609698727090414,0.6321497828491913,0.737089302416444,-0.10493951956725267
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_RECTUS_FEM,0,1024,0.689880367097184,0.6772881884040711,0.01259217869311291,0.3286117196064489,0.42079146748693635,-0.09217974788048744
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_RECTUS_FEM,0,1024,0.6563286743512914,0.6598968813207354,-0.0035682069694440433,0.6578570885486064,0.6589183015093338,-0.0010612129607274756
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_ADDUCTORS,0,1024,0.5712764092060036,0.5500381940731753,0.02123821513282831,0.4320278453137497,0.4293606068295101,0.002667238484239609
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_ADDUCTORS,0,1024,0.5765450635705308,0.5887629632315511,-0.01221789966102027,0.3990342177778739,0.3764026816969456,0.022631536080928327
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_VMO,0,1024,0.7940088306726997,0.7538724152787938,0.04013641539390589,1.1883718638834564,1.2796846260616324,-0.09131276217817597
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_VMO,0,1024,0.7213280678848234,0.7048241407330369,0.0165039271517865,0.26368629592219234,0.5819873782344714,-0.3183010823122791
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_TIBANT,0,1024,0.8577123103383856,0.8461187245322933,0.011593585806092266,0.6844388526681608,1.0239364573282028,-0.339497604660042
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_TIBANT,0,1024,0.8526102082522075,0.8409372886351928,0.011672919617014665,0.5853536757410549,0.6771101816501282,-0.09175650590907325
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_GLUT_MED,0,1024,0.7996268367758416,0.7547419716906725,0.04488486508516909,1.1678222918462844,1.1860041107831194,-0.018181818936835015
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_GLUT_MED,0,1024,0.7629437581714262,0.7915079766223411,-0.028564218450914836,0.7063447326418918,0.9543064441285031,-0.24796171148661128
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_SEMITEND,0,1024,0.770211533122062,0.7411816675061892,0.02902986561587284,1.3516088031320006,1.583950281913952,-0.23234147878195133
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_SEMITEND,0,1024,0.7256903327985097,0.7136652318181607,0.012025100980349035,0.5582250180300281,0.5917605560243939,-0.033535537994365816
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_BICEPS_FEM,0,1024,0.796447813443213,0.7989690067312495,-0.0025211932880364607,0.8215650340892944,0.9180183453185329,-0.0964533112292385
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_BICEPS_FEM,0,1024,0.7469331735010902,0.6584120833802836,0.08852109012080667,0.27098908332977145,0.4270189689952873,-0.15602988566551584
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_MED_GASTRO,0,1024,0.8243047163531787,0.8327309002996343,-0.008426183946455557,1.0253008866195308,1.1765039952971912,-0.1512031086776604
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_MED_GASTRO,0,1024,0.9033480818245025,0.8651553853033916,0.0381926965211109,0.656280596625695,0.6876737131457734,-0.03139311652007837
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_RECTUS_FEM,512,1024,0.6752725074492513,0.6678284205163997,0.00744408693285159,0.4656855900573144,0.5051094010727009,-0.039423811015386445
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_RECTUS_FEM,512,1024,0.6767359610865221,0.7057249494813568,-0.02898898839483466,0.4703379469621163,0.4874457667414589,-0.017107819779342615
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_ADDUCTORS,512,1024,0.6162179946406655,0.5888769925861586,0.027341002054506958,0.7528774279316446,0.7881718907648437,-0.03529446283319915
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_ADDUCTORS,512,1024,0.5662590028912262,0.568876816067808,-0.002617813176581829,0.695360386922594,0.7159618583261167,-0.020601471403522642
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_VMO,512,1024,0.8638975902565942,0.8109383610533886,0.052959229203205616,0.5117261190992408,0.7250764181318887,-0.2133502990326479
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_VMO,512,1024,0.696337539275142,0.6875296691321052,0.008807870143036745,0.6461078192888663,1.0457407733966528,-0.39963295410778654
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_TIBANT,512,1024,0.8605650208706153,0.8474032268962238,0.013161793974391434,0.5737101335498631,1.2538206100535034,-0.6801104765036403
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_TIBANT,512,1024,0.8369522364170141,0.8327397737009246,0.004212462716089549,0.6541051368304198,0.6996444325391259,-0.04553929570870607
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_GLUT_MED,512,1024,0.8157231049194836,0.7846604052784089,0.031062699641074776,1.163485874308732,1.1062810379074102,0.05720483640132179
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_GLUT_MED,512,1024,0.7943124416339572,0.8087035149729953,-0.014391073339038107,0.6967540374909384,0.8365743683333999,-0.13982033084246148
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_SEMITEND,512,1024,0.7182071475597878,0.7125944017418085,0.0056127458179792145,0.30646770797454403,0.4827369633577555,-0.17626925538321148
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_SEMITEND,512,1024,0.7192427071034195,0.7186790650871662,0.0005636420162533629,0.9340188351677358,0.9776937521226053,-0.04367491695486958
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_BICEPS_FEM,512,1024,0.7469865043146391,0.7429202835886404,0.004066220725998715,0.7819196381338728,0.8136365778140716,-0.03171693968019884
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_BICEPS_FEM,512,1024,0.7504303607616062,0.7213090585868313,0.029121302174774932,1.2397940807777532,1.5743465926228302,-0.33455251184507695
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,RT_MED_GASTRO,512,1024,0.7387853115507801,0.7767753969497506,-0.03799008539897053,0.7598385550586176,1.0746085413196886,-0.314769986261071
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_13,LT_MED_GASTRO,512,1024,0.8970951702384796,0.8625730928372507,0.03452207740122892,0.14709724245815653,0.17206125578877576,-0.024964013330619234
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_RECTUS_FEM,0,1024,0.6189713271138221,0.6104275937413796,0.008543733372442519,0.7880049740186224,0.8243172969987881,-0.036312322980165734
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_RECTUS_FEM,0,1024,0.7204337267784267,0.7389795525672155,-0.018545825788788828,0.48059244834200104,0.5845233538274851,-0.10393090548548406
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_ADDUCTORS,0,1024,0.6130541404411618,0.6428362231915367,-0.02978208275037486,0.606201345107288,0.6207226616235845,-0.014521316516296512
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_ADDUCTORS,0,1024,0.5907974218326332,0.6375704742421111,-0.04677305240947793,0.6107574178045966,0.7505894146219626,-0.13983199681736602
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_VMO,0,1024,0.8147603439179926,0.8064839186811994,0.008276425236793172,0.7309753742839964,0.8933491626317484,-0.16237378834775196
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_VMO,0,1024,0.6785862238577189,0.709686857955797,-0.03110063409807806,0.3078078537336457,0.46628096324348983,-0.1584731095098441
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_TIBANT,0,1024,0.8472145318206674,0.8423681488342485,0.004846382986418929,0.7413156957855874,0.9720424441966521,-0.23072674841106466
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_TIBANT,0,1024,0.8394551383240743,0.8289297948904573,0.010525343433616996,0.9194786783503424,1.2324947432586741,-0.3130160649083318
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_GLUT_MED,0,1024,0.7807318687728052,0.7466456177256032,0.034086251047201976,1.3530473311213336,1.3956402235381282,-0.04259289241679465
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_GLUT_MED,0,1024,0.7603812126201949,0.7681539520489664,-0.007772739428771547,0.5177751043014894,0.6600750837956503,-0.14229997949416084
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_SEMITEND,0,1024,0.7632574371922048,0.7594512100452832,0.0038062271469216924,1.0064104090048123,1.252306451710448,-0.2458960427056358
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_SEMITEND,0,1024,0.7124512128820862,0.6748759272796135,0.0375752856024727,1.100630452824347,1.1887053321951475,-0.08807487937080061
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_BICEPS_FEM,0,1024,0.808738259540713,0.7955623162646379,0.013175943276075075,0.8673472992547333,0.9820362537617615,-0.1146889545070282
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_BICEPS_FEM,0,1024,0.74210662714577,0.7936726679323558,-0.051566040786585776,0.22875162500069157,0.2561057821148699,-0.027354157114178324
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_MED_GASTRO,0,1024,0.8047557578531576,0.819828642497435,-0.015072884644277473,0.9862617181230341,1.2221735089727823,-0.23591179084974823
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_MED_GASTRO,0,1024,0.8938621907195674,0.8513466127352319,0.04251557798433547,0.303056732080691,0.5000222428605725,-0.1969655107798815
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_RECTUS_FEM,512,1024,0.6449236886051376,0.6365159153414852,0.008407773263652385,0.3187326047987678,0.3393862746230624,-0.020653669824294618
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_RECTUS_FEM,512,1024,0.7131915311935179,0.7132059514484652,-1.4420254947355993e-05,0.4995089306305496,0.5605027059536506,-0.06099377532310102
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_ADDUCTORS,512,1024,0.6184876413475509,0.6085592435464764,0.009928397801074462,0.7505925796221248,0.782043946349204,-0.031451366727079266
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_ADDUCTORS,512,1024,0.5799296297796396,0.6315550567461711,-0.051625426966531496,0.5945894122248716,0.7868058323257973,-0.19221642010092566
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_VMO,512,1024,0.8579710001456718,0.827786707555674,0.030184292589997885,0.5529621552053956,0.6251671139052832,-0.07220495869988763
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_VMO,512,1024,0.7417388879048635,0.7274869980841087,0.01425188982075487,0.5124372276603322,0.8250594156446512,-0.31262218798431907
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_TIBANT,512,1024,0.8607366915922606,0.8501055186608546,0.01063117293140603,1.2747673305464002,1.3542060465683903,-0.07943871602199004
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_TIBANT,512,1024,0.8468336158954858,0.8410140956769604,0.005819520218525387,1.35314215380299,1.6309730649853984,-0.27783091118240844
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_GLUT_MED,512,1024,0.7883653246939659,0.7614894512232212,0.026875873470744716,0.8518636251425818,0.8158499193817892,0.03601370576079266
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_GLUT_MED,512,1024,0.7722153409232441,0.7971367862684211,-0.02492144534517704,0.730740719551703,1.1265683659346997,-0.3958276463829966
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_SEMITEND,512,1024,0.7488290392421219,0.731281545887646,0.017547493354475807,0.8322788046034882,0.8752024612239815,-0.042923656620493245
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_SEMITEND,512,1024,0.7005564987458877,0.6757693127325956,0.024787186013292106,1.1871656860095547,1.156069343692897,0.0310963423166577
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_BICEPS_FEM,512,1024,0.7570467025883789,0.7571809828890688,-0.00013428030068984853,1.1321349807067531,1.2606246442067683,-0.12848966350001523
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_BICEPS_FEM,512,1024,0.7563518286919844,0.8082468004280025,-0.05189497173601809,0.3477859965214863,0.46570518848552117,-0.11791919196403489
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,RT_MED_GASTRO,512,1024,0.8173635232341461,0.8105762020571885,0.0067873211769575725,0.2832474753839152,0.520526500975571,-0.23727902559165576
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_14,LT_MED_GASTRO,512,1024,0.896852866141651,0.8499104466983944,0.04694241944325661,0.0896384738181364,0.2301184671946927,-0.1404799933765563
notch->bandpass,notch,bandpass,bandpass,notch,pre_minus_post,complexity delta computed as bandpass - notch,JUS,JUS_15,RT_RECTUS_FEM,0,1024,0.66203175411735,0.6381284033656179,0.02390335075173211,1.0225853905237783,1.2056325557443004,-0.1830471652205221
